0.743774,0.746906,0.749454,0.752697,0.757512,0.762280,0.767811,0.772559,0.777507,0.781362,0.785290,0.789799,0.793060,0.796679,0.801121,0.805367,0.809301,0.812695,0.816536,0.820334,0.824196,0.827101,0.829964,0.833450,0.836043,0.839716,0.842390,0.845764,0.848849,0.851789,0.854291,0.857107,0.858692,0.861013,0.863638,0.865903,0.867830,0.869305,0.872245,0.874169,0.875775,0.878280,0.880287,0.882117,0.883953,0.884988,0.886363,0.887938,0.889661,0.890360,0.891091,0.891152,0.891217,0.892458,0.892952,0.893485,0.893526,0.893478,0.893774,0.894167,0.893409,0.893715,0.892555,0.892261,0.891876,0.891330,0.890365,0.888981,0.888457,0.887503,0.886429,0.884496,0.882380,0.881727,0.880921,0.880061,0.878496,0.876343,0.874639,0.873003,0.871601,0.869827,0.867393,0.865281,0.863718,0.861271,0.858470,0.854531,0.851366,0.847616,0.843342,0.838702,0.833662,0.828978,0.823842,0.818566,0.818381
0.748205,0.750022,0.752014,0.755011,0.759179,0.764076,0.768891,0.772685,0.776875,0.780380,0.783988,0.788869,0.792904,0.796133,0.800247,0.804146,0.808100,0.811844,0.815809,0.819626,0.823161,0.826570,0.829641,0.832555,0.835415,0.838966,0.841797,0.845211,0.848457,0.851066,0.853546,0.856485,0.858822,0.860986,0.863035,0.865417,0.867308,0.869542,0.871869,0.873623,0.875647,0.877362,0.879352,0.881038,0.882538,0.883835,0.885552,0.886571,0.887812,0.888372,0.889270,0.889977,0.890405,0.890920,0.891318,0.891667,0.892504,0.892850,0.892167,0.892451,0.892738,0.892408,0.891786,0.891483,0.890862,0.889870,0.888910,0.888195,0.886774,0.885819,0.885044,0.883650,0.881381,0.880294,0.879535,0.878494,0.876853,0.875069,0.873121,0.871690,0.869786,0.867613,0.865660,0.863091,0.861870,0.859719,0.856751,0.853509,0.850212,0.847477,0.843116,0.838719,0.834340,0.830072,0.825296,0.821037,0.822073
0.755297,0.756436,0.758475,0.761348,0.765481,0.769646,0.770253,0.773561,0.781323,0.784691,0.788780,0.792911,0.796928,0.800504,0.804517,0.808313,0.812057,0.816119,0.820264,0.823807,0.827230,0.831050,0.834109,0.836913,0.840199,0.843654,0.846544,0.849763,0.853050,0.855745,0.858053,0.860567,0.863597,0.865752,0.867703,0.870467,0.872191,0.874554,0.876665,0.878872,0.880223,0.882501,0.884231,0.886084,0.887644,0.888961,0.890395,0.891384,0.892278,0.893078,0.893585,0.894036,0.894681,0.894929,0.895870,0.896129,0.896382,0.896349,0.896490,0.896590,0.896527,0.896326,0.895943,0.895063,0.895131,0.893986,0.893224,0.892197,0.891578,0.890304,0.888894,0.887627,0.885721,0.883896,0.883044,0.881762,0.880844,0.879422,0.876713,0.874865,0.873474,0.871619,0.869519,0.866915,0.864962,0.863261,0.860997,0.857980,0.855128,0.852002,0.848366,0.843991,0.839851,0.835928,0.831873,0.827818,0.829078
0.762312,0.763214,0.764733,0.767696,0.771070,0.775247,0.771275,0.777856,0.786542,0.789399,0.793390,0.797481,0.801717,0.805245,0.808315,0.812829,0.817245,0.821168,0.825226,0.828880,0.832330,0.835806,0.839068,0.842104,0.844971,0.848208,0.851865,0.854998,0.857737,0.860495,0.862724,0.865004,0.867715,0.870166,0.872813,0.875021,0.877362,0.879326,0.881326,0.883416,0.885219,0.887337,0.889038,0.890713,0.892365,0.894008,0.894618,0.895569,0.896387,0.896816,0.898019,0.898574,0.899023,0.899684,0.900258,0.900273,0.900903,0.900797,0.900714,0.901141,0.901228,0.901001,0.900284,0.899434,0.898904,0.898656,0.897622,0.896507,0.895619,0.894488,0.893525,0.891573,0.889958,0.888478,0.886710,0.885905,0.884370,0.882663,0.880975,0.878660,0.876963,0.875240,0.872327,0.870582,0.868591,0.866445,0.864660,0.862570,0.859429,0.857106,0.853811,0.849488,0.845869,0.841429,0.837942,0.834640,0.835582
0.769020,0.770053,0.771171,0.773345,0.776691,0.778091,0.779278,0.787433,0.790993,0.794623,0.797937,0.802601,0.806444,0.809938,0.813289,0.818188,0.822173,0.826207,0.830210,0.833421,0.837108,0.840468,0.843693,0.847177,0.850074,0.853279,0.856345,0.859904,0.862760,0.864710,0.867762,0.870366,0.872662,0.874904,0.877539,0.879663,0.881413,0.883879,0.885543,0.887785,0.890313,0.891916,0.893660,0.895283,0.897612,0.898503,0.899303,0.900101,0.901587,0.902073,0.902441,0.902704,0.904210,0.904344,0.904798,0.905305,0.905842,0.905958,0.905923,0.906172,0.906033,0.905489,0.905570,0.904523,0.903566,0.903112,0.902028,0.901554,0.900230,0.899216,0.898427,0.896456,0.894431,0.892884,0.890734,0.890567,0.888630,0.886572,0.884624,0.883464,0.881783,0.879760,0.877197,0.874586,0.872647,0.870531,0.868441,0.866014,0.864127,0.862268,0.859198,0.854982,0.851244,0.847429,0.844285,0.840942,0.842140
0.775499,0.776814,0.777487,0.779346,0.782914,0.782573,0.785791,0.793102,0.796214,0.799921,0.803635,0.807965,0.811857,0.815882,0.819658,0.823924,0.827371,0.831100,0.835027,0.838663,0.842182,0.845184,0.848775,0.852121,0.855337,0.858716,0.861764,0.864978,0.868067,0.870334,0.873557,0.876183,0.878342,0.880944,0.883334,0.885267,0.887069,0.889622,0.891765,0.894361,0.895602,0.897684,0.899468,0.900886,0.902958,0.904132,0.905029,0.906230,0.907145,0.908382,0.908966,0.909400,0.910151,0.910212,0.910914,0.911496,0.911359,0.911661,0.911408,0.912114,0.911930,0.911520,0.911450,0.910446,0.910117,0.909433,0.908066,0.907177,0.905944,0.904396,0.903777,0.901960,0.900014,0.898365,0.896840,0.894855,0.893575,0.891203,0.888787,0.888193,0.886683,0.883974,0.881911,0.879514,0.877231,0.875379,0.873075,0.870308,0.869046,0.866984,0.864758,0.861174,0.856918,0.853330,0.850694,0.847251,0.848937
0.781449,0.781461,0.783341,0.784936,0.788033,0.788681,0.793932,0.798480,0.801990,0.805567,0.809467,0.813779,0.817810,0.821553,0.825513,0.829456,0.833317,0.837090,0.840593,0.844455,0.847888,0.851255,0.854649,0.857846,0.860991,0.864432,0.867234,0.870409,0.873469,0.875701,0.878056,0.881905,0.884111,0.886379,0.888880,0.891181,0.893503,0.895462,0.897824,0.900399,0.902038,0.903913,0.905082,0.906072,0.907363,0.909233,0.910661,0.911766,0.912587,0.913262,0.909942,0.914835,0.915899,0.916064,0.916675,0.916969,0.917323,0.917638,0.917421,0.917729,0.917446,0.917238,0.916670,0.915602,0.915072,0.914537,0.913691,0.912330,0.911155,0.909931,0.908902,0.906811,0.905547,0.903566,0.901684,0.899711,0.898176,0.896959,0.895295,0.893026,0.891373,0.888951,0.886826,0.884700,0.882398,0.880049,0.878342,0.875792,0.873533,0.871723,0.869056,0.865845,0.862223,0.859207,0.856436,0.853610,0.856350
0.786820,0.786419,0.789493,0.790850,0.793255,0.796623,0.800741,0.804080,0.807569,0.810951,0.814826,0.819212,0.822577,0.826886,0.830956,0.834618,0.838674,0.842540,0.845982,0.849463,0.853587,0.856643,0.859935,0.863074,0.866712,0.870095,0.873083,0.875433,0.878752,0.881370,0.883772,0.887262,0.889500,0.892245,0.895033,0.896547,0.899066,0.901225,0.903430,0.905411,0.907973,0.909178,0.910779,0.911876,0.913655,0.915352,0.915915,0.917494,0.917856,0.919179,0.919588,0.920898,0.921438,0.921525,0.922211,0.922851,0.922738,0.923027,0.923263,0.923580,0.923418,0.922891,0.922336,0.921487,0.920574,0.919958,0.919172,0.917352,0.916733,0.915618,0.914338,0.912834,0.910740,0.909281,0.907644,0.905325,0.903922,0.901983,0.900118,0.898508,0.896772,0.894311,0.892242,0.890256,0.887625,0.885578,0.883323,0.881091,0.878807,0.876744,0.872752,0.868811,0.868518,0.865792,0.863047,0.860830,0.863325
0.794062,0.794787,0.794646,0.796159,0.798857,0.801804,0.805645,0.809249,0.812784,0.816117,0.820054,0.824462,0.828227,0.832214,0.836203,0.840403,0.844029,0.847651,0.851231,0.854954,0.858869,0.861940,0.865170,0.868574,0.872306,0.875641,0.878696,0.881677,0.883802,0.886914,0.889821,0.892499,0.895015,0.897787,0.900776,0.902261,0.904703,0.906846,0.908903,0.910552,0.912784,0.914781,0.916375,0.917673,0.919076,0.920739,0.921070,0.922418,0.923776,0.925258,0.925849,0.926661,0.927194,0.927193,0.927546,0.928650,0.928892,0.929379,0.929280,0.929709,0.929376,0.928321,0.928229,0.927957,0.926909,0.926055,0.924929,0.923738,0.922947,0.921275,0.920047,0.918820,0.917085,0.915190,0.913490,0.911692,0.909608,0.907982,0.905931,0.904135,0.902621,0.900218,0.897663,0.895000,0.892572,0.890618,0.888142,0.886637,0.883885,0.881694,0.878944,0.876278,0.873610,0.871084,0.869389,0.867414,0.869987
0.799387,0.799310,0.799535,0.801103,0.804126,0.807021,0.810573,0.813884,0.817800,0.821560,0.825452,0.829554,0.833423,0.837581,0.841416,0.845273,0.849271,0.853201,0.856872,0.860429,0.864038,0.867200,0.870192,0.873767,0.877325,0.880775,0.883825,0.886400,0.889153,0.892330,0.895165,0.897836,0.899883,0.902822,0.905105,0.907429,0.909760,0.912214,0.914200,0.916264,0.918112,0.920104,0.921665,0.922429,0.924169,0.925987,0.926580,0.927739,0.929703,0.930768,0.931297,0.932314,0.933227,0.933772,0.933659,0.933857,0.934551,0.934996,0.934899,0.935235,0.934941,0.934238,0.933756,0.933460,0.932939,0.931700,0.930116,0.929208,0.928059,0.927031,0.925307,0.923743,0.922076,0.920677,0.918854,0.916863,0.914806,0.913295,0.911611,0.909330,0.907357,0.905109,0.902798,0.900570,0.897938,0.895344,0.893111,0.891543,0.888826,0.886479,0.884065,0.880465,0.878245,0.876109,0.874578,0.873737,0.877358
